id;imdb_id;popularity;budget;revenue;original_title;cast;homepage;director;tagline;keywords;runtime;genres;production_companies;release_date;vote_count;vote_average;release_year;budget_adj;revenue_adj
28110;tt0069976;0.066994;1000000;2000000;Dillinger;Warren Oates;;John Milius;The Best Damn Bank Robber in the World!;prison|chicago|prostitute|bank robber|biography;107.0;Action;American International Pictures (AIP);7-20-73;10.0;6.7;1973.0;4911159.57879931;9822319.15759862
10112;tt0065421;1.936962;4000000;55675257;The Aristocats;Phil Harris;;Wolfgang Reitherman;A tune-filled animated extravaganza.;paris|cat|butler|return|suspension;78.0;Animation;Walt Disney Productions;12-24-70;625.0;7.0;1970.0;22465473.3756058;312692750.953378
1685;tt0065462;0.797231;3000000;18999718;Beneath the Planet of the Apes;James Franciscus;;Ted Post;An army of civilized apes...A fortress of radiation-crazed super humans...Earth's final battle is about to begin - Beneath the atomic rubble of what was once the city of New York!;mutant|dystopia|survivor|astronaut|ape;95.0;Adventure;Twentieth Century Fox Film Corporation;05-01-1970;163.0;5.9;1970.0;16849105.0317044;106709414.718254
651;tt0066026;0.717333;3500000;81600000;MASH;Donald Sutherland;;Robert Altman;M*A*S*H Gives A D*A*M*N.;daily life|american  way of life|military spoof|doctor|korean war;116.0;Comedy;Twentieth Century Fox Film Corporation;1-24-70;126.0;6.8;1970.0;19657289.2036551;458295656.862359
11589;tt0065938;0.492877;0;5200000;Kelly's Heroes;Clint Eastwood;;Brian G. Hutton;They set out to rob a bank... and damn near won a war instead!;gold|world war ii|armor|campaign|us army;144.0;Action;Katzka-Loeb;6-22-70;80.0;6.7;1970.0;0.0;29205115.3882876
29748;tt0065073;0.490192;0;0;Taste the Blood of Dracula;Christopher Lee;;Peter Sasdy;DRINK A PINT OF BLOOD A DAY;vampire|dracula|resurrection|hammer horror;95.0;Horror;Hammer Film Productions;05-07-1970;13.0;6.4;1970.0;0.0;0.0
11202;tt0066206;0.467344;12000000;89800000;Patton;George C. Scott;;Franklin J. Schaffner;The Rebel Warrior;general|world war ii|normandy|biography|historical figure;172.0;Drama;Twentieth Century Fox Film Corporation;1-25-70;188.0;6.9;1970.0;67396420.1268176;504349877.282351
9062;tt0066011;0.396028;2200000;136400000;Love Story;Ali MacGraw;;Arthur Hiller;;based on novel|harvard university|college|drama|cancer;99.0;Drama;Paramount Pictures;12-16-70;56.0;6.6;1970.0;12356010.3565832;766072642.10816
38953;tt0066319;0.3881;0;0;Ryan's Daughter;Robert Mitchum;;David Lean;A story of love...set against the violence of rebellion;gun|officer|pub|village|mute;195.0;Drama;Metro-Goldwyn-Mayer;12-09-1970;10.0;7.0;1970.0;0.0;0.0
11165;tt0066473;0.381352;25485000;29548291;Tora! Tora! Tora!;Martin Balsam;;Richard Fleischer|Kinji Fukasaku|Toshio Masuda;The incredible attack on Pearl Harbor.;japan|world war ii|pearl harbor|soldier|imperial japan;144.0;History;Twentieth Century Fox Film Corporation;9-23-70;93.0;6.6;1970.0;143133147.244328;165954086.188788
5722;tt0065466;0.374514;0;0;Beyond the Valley of the Dolls;Dolly Read;http://www.beyondthevalleyofthedolls.com/home.html;Russ Meyer;This Is Not A Sequel. There Has Never Been Anything Like It!;pop|pop star|musical;109.0;Comedy;Twentieth Century Fox Film Corporation;7-17-70;19.0;6.2;1970.0;0.0;0.0
11916;tt0065134;0.568645;0;5050000;Two Mules for Sister Sara;Shirley MacLaine;;Don Siegel;CLINT EASTWOOD...the deadliest man alive...takes on a whole army with two guns and a fistful of dynamite!;gunslinger|mexico|french|treasure hunt|illegal prostitution;116.0;Western;Universal Pictures;6-16-70;54.0;6.3;1970.0;0.0;28362660.1367024
4255;tt0065904;0.344172;5000;0;The Party at Kitty and Stud's;Sylvester Stallone;;Morton Lewis;;male nudity|female nudity|group sex|erection|penis;71.0;;Stallion Releasing Inc.;02-10-1970;10.0;3.0;1970.0;28081.8417195073;0.0
10671;tt0065377;0.336237;10000000;100489151;Airport;Burt Lancaster;;George Seaton;The #1 novel of the year - now a motion picture!;bomb|based on novel|airport|desperation|snow storm;137.0;Action;Universal Pictures;03-05-1970;33.0;6.2;1970.0;56163683.4390146;564384086.581934
2998;tt0066601;0.279079;7000000;900000;Zabriskie Point;Mark Frechette;;Michelangelo Antonioni;How you get there depends on where you're at.;usa|1970s|students' movement;110.0;Drama;Metro-Goldwyn-Mayer (MGM);02-09-1970;30.0;6.5;1970.0;39314578.4073102;5054731.50951132
42594;tt0064949;0.330846;0;0;Scream and Scream Again;Vincent Price;;Gordon Hessler;TRIPLE DISTILLED HORROR... as powerful as a vat of boiling ACID!;torture|scientist;95.0;Horror;American International Pictures (AIP);2-13-70;10.0;6.4;1970.0;0.0;0.0
13400;tt0066327;0.318475;0;0;Santa Claus Is Comin' to Town;Fred Astaire;;Jules Bass|Arthur Rankin, Jr.;You better watch out!;santa claus|musical|surrealism|stop motion animation|family relationships;48.0;TV Movie;Rankin/Bass Productions;12-14-70;24.0;6.5;1970.0;0.0;0.0
10364;tt0065528;0.299819;0;0;Catch-22;Alan Arkin;;Mike Nichols;;world war ii|island|bomber|pianosa|american;121.0;War;Paramount;6-24-70;30.0;6.7;1970.0;0.0;0.0
11040;tt0065988;0.290174;15000000;31559552;Little Big Man;Dustin Hoffman;;Arthur Penn;Either The Most Neglected Hero In History Or A Liar Of Insane Proportion!;indian territory|indian|fight|settler|george armstrong custer;139.0;Action;Cinema Center Films;12-14-70;44.0;7.2;1970.0;84245525.158522;177250068.800512
14801;tt0064177;0.284436;0;0;Colossus: The Forbin Project;Eric Braeden;;Joseph Sargent;This is the dawning of the Age of Colossus (where peace is compulsory... freedom is forbidden... and Man's greatest invention could be Man's greatest mistake).;;100.0;Science Fiction;Universal Pictures;04-08-1970;17.0;6.6;1970.0;0.0;0.0
14384;tt0066390;0.281532;0;0;Soldier Blue;Candice Bergen;;Ralph Nelson;The most savage film in history!;based on novel|attack|massacre|private;112.0;Action;AVCO Embassy Pictures;08-12-1970;18.0;7.1;1970.0;0.0;0.0
24918;tt0066495;0.268472;0;0;The Twelve Chairs;Ron Moody;;Mel Brooks;A wild and hilarious chase for a fortune in jewels.;russia|hidden fortune;94.0;Comedy;Crossbow Productions;10-28-70;10.0;6.1;1970.0;0.0;0.0
13765;tt0066344;0.42443;0;0;Scrooge;Albert Finney;;Ronald Neame;What the DICKENS have they done to Scrooge?;musical|scrooge|ghost;113.0;Fantasy;Cinema Center Films;11-05-1970;17.0;5.8;1970.0;0.0;0.0
5620;tt0065569;0.250313;0;0;Nachts, wenn Dracula erwacht;Christopher Lee;;JesÃºs Franco;;dracula|blood|gothic horror;98.0;Horror;FÃ©nix Cooperativa CinematogrÃ¡fica;04-03-1970;10.0;6.4;1970.0;0.0;0.0
26606;tt0066214;0.244412;0;0;Performance;James Fox;;Nicolas Roeg|Donald Cammell;See them all in a film about fantasy. And reality. Vice. And versa.;rock star|celebrity|androgyny;101.0;Music;Goodtimes Enterprises;08-03-1970;24.0;6.2;1970.0;0.0;0.0
26617;tt0065724;0.218311;0;0;Five Easy Pieces;Jack Nicholson;;Bob Rafelson;He rode the fast lane on the road to nowhere.;road trip|drifter|class differences|rebelliousness|pacific northwest;98.0;Drama;Raybert Productions;09-12-1970;42.0;6.8;1970.0;0.0;0.0
23506;tt0066578;0.20907;60000;0;The Wizard of Gore;Ray Sager;;Herschell Gordon Lewis;Is It Magic? Or Wholesale Slaughter?;detective|magic|hypnosis|illusion|independent film;95.0;Horror;Mayflower Pictures;10-23-70;12.0;4.3;1970.0;336982.100634088;0.0
9459;tt0066580;0.203225;0;0;Woodstock;Joe Cocker;;Michael Wadleigh;3 days of peace, music...and love.;hippie|free love|musical|music|woodstock;225.0;Documentary;Wadleigh-Maurice;3-26-70;33.0;6.2;1970.0;0.0;0.0
23330;tt0065446;0.193759;3716946;3500000;The Ballad of Cable Hogue;Jason Robards;;Sam Peckinpah;;prostitute|hobo|stagecoach|reverend|way station;121.0;Action;Warner Bros.;5-13-70;19.0;7.3;1970.0;20875737.8503911;19657289.2036551
17276;tt0065525;0.178967;0;0;Carry On Up the Jungle;Frankie Howerd;;Gerald Thomas;A safari of laughs with the Carry On Gang!;africa|jungle;89.0;Comedy;The Rank Organisation;01-03-1970;10.0;6.5;1970.0;0.0;0.0
14676;tt0066049;0.177166;0;0;A Man Called Horse;Richard Harris;;Elliot Silverstein;A man called;ritual|first part|aristocrat|bear attack|sioux tribe;114.0;Action;Cinema Center Films;05-01-1970;26.0;6.6;1970.0;0.0;0.0
132;tt0065780;0.291051;0;0;Gimme Shelter;Mick Jagger;;Albert Maysles|Charlotte Zwerin|David Maysles;Landmark film follows the Rolling Stones on their notorious 1969 U.S. tour, culminating in tragedy at San Francisco's Altamont Speedway.;shelter|rolling stones|hells angels|music|concert;91.0;Documentary;Maysles Films;12-06-1970;21.0;7.6;1970.0;0.0;0.0
38765;tt0065547;0.15734;6000000;0;Chisum;John Wayne;;Andrew V. McLaglen;THE LEGEND - John Wayne is 'Chisum';billy the kid|cattle|quick draw|pat garrett;111.0;Action;Batjac Productions;7-23-70;18.0;6.7;1970.0;33698210.0634088;0.0
20556;tt0065976;0.146682999999999;0;0;Let It Be;John Lennon;;Michael Lindsay-Hogg;;;81.0;Documentary;Apple Corps;5-13-70;16.0;6.3;1970.0;0.0;0.0
26593;tt0066301;0.2348;0;0;Rio Lobo;John Wayne;;Howard Hawks;Give 'Em Hell, John.;sheriff|texas|traitor|colonel;114.0;Action;Batjac Productions;12-18-70;17.0;5.7;1970.0;0.0;0.0
59408;tt0066122;0.133551;0;0;Deep End;Jane Asher;;Jerzy Skolimowski;If you can't have the real thing... you do all kinds of unreal things.;diving|sex|adultery|nudity|fantasy;90.0;Romance;Maran Film;09-01-1970;13.0;6.1;1970.0;0.0;0.0
5185;tt0066249;0.429246;10000000;1500000;The Private Life of Sherlock Holmes;Robert Stephens;;Billy Wilder;The Private Life of Sherlock Holmes. Anything But Elementary.;sherlock holmes|loch ness monster|german spy|midgets;125.0;Adventure;The Mirisch Production Company;10-29-70;21.0;6.7;1970.0;56163683.4390146;8424552.5158522
33157;tt0066549;0.09215;25000000;0;Waterloo;Rod Steiger;;Sergey Bondarchuk;;napoleon bonaparte;128.0;Action;Dino de Laurentiis Cinematografica;10-26-70;10.0;6.2;1970.0;140409208.597536;0.0
31952;tt0066518;0.085301;0;0;The Vampire Lovers;Ingrid Pitt;;Roy Ward Baker;An erotic nightmare of tormented lusts that throb in headless, undead bodies!;vampire|daughter|hammer horror;91.0;Horror;Hammer Film Productions;10-04-1970;16.0;6.5;1970.0;0.0;0.0
51992;tt0065398;0.080626;0;0;And Soon the Darkness;Pamela Franklin;;Robert Fuest;Remember the way Hitchcock kept you on the edge of your seat...?;france|language barrier|bicycle|murder|suspense;99.0;Mystery;EMI Films Ltd.;09-10-1970;10.0;7.5;1970.0;0.0;0.0
4910;tt0066053;0.194705;0;0;The Man Who Haunted Himself;Roger Moore;;Basil Dearden;You will live every shattering moment of terror with... The Man Who Haunted Himself;reality|car crash|madness|ghost|breakdown;94.0;Crime;Excalibur Films;2-18-70;13.0;6.3;1970.0;0.0;0.0
27172;tt0066448;0.02076;0;0;There Was a Crooked Man...;Kirk Douglas;;Joseph L. Mankiewicz;;prison|escaped criminals|twist ending;126.0;Action;Warner Bros.;9-18-70;10.0;6.7;1970.0;0.0;0.0
660;tt0059800;1.910465;11000000;141195658;Thunderball;Sean Connery;http://www.mgm.com/view/movie/2009/Thunderball/;Terence Young;Look up!  Look down!  Look out!;paris|florida|fighter pilot|sanatorium|secret organization;130.0;Adventure;Eon Productions;12-16-65;331.0;6.3;1965.0;76126200.6312938;977153544.470504
15121;tt0059742;1.313676;8200000;163214286;The Sound of Music;Julie Andrews;;Robert Wise;The happiest sound in all the world!;austria|world war ii|musical|music competition|based on play;174.0;Drama;Robert Wise Productions;03-02-1965;620.0;7.2;1965.0;56748622.2887826;1129534861.99357
907;tt0059113;1.282053;14000000;111721910;Doctor Zhivago;Omar Sharif;;David Lean;Turbulent were the times and fiery was the love story of Zhivago, his wife and the passionate, tender Lara.;love triangle|nurse|suicide attempt|loss of family|world war i;197.0;Drama;Metro-Goldwyn-Mayer (MGM);12-22-65;126.0;6.9;1965.0;96887891.7125557;773178594.14285
10338;tt0059797;0.622157;5600000;29950000;Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes;Stuart Whitman;;Ken Annakin;or How I Flew from London to Paris in 25 hours 11 minutes;eiffel tower paris|air race|prize|british stereotype|reproduction;138.0;Action;Twentieth Century-Fox Productions;06-03-1965;19.0;6.6;1965.0;38755156.6850223;207270882.627931
13187;tt0059026;0.600975;0;0;A Charlie Brown Christmas;Ann Altieri;;Bill Melendez;That's what Christmas is all about, Charlie Brown!;holiday|christmas;25.0;Animation;Warner Bros. Home Video;12-09-1965;84.0;7.6;1965.0;0.0;0.0
4879;tt0061075;0.484904;0;0;Ten Little Indians;Hugh O'Brian;;George Pollock;The Whodunnit Break! A first in motion pictures! Just before the gripping climax of the film, you will be given sixty seconds to guess the killer's identity! The film will pause and on the screen you will see clues to help you decide who the murderer is...We Dare You To Guess!;isolation|house|agatha christie|isolated house;90.0;Crime;Tenlit Films;09-09-1965;12.0;6.6;1965.0;0.0;0.0
26811;tt0059125;0.350775;0;0;Dr. Terror's House of Horrors;Christopher Lee;;Freddie Francis;"Acclaimed as ""THE FEAR OF THE YEAR""";anthology film|crawling hand;98.0;Horror;Amicus Productions;2-23-65;16.0;5.9;1965.0;0.0;0.0
37921;tt0059309;0.118301;0;0;In Harm's Way;John Wayne;;Otto Preminger;Stripped of everything - they lived and loved and fought as if there were no tomorrow...;pearl harbor|naval officer|admiral|second chance;165.0;War;Paramount Pictures;04-06-1965;11.0;6.6;1965.0;0.0;0.0
10243;tt0059183;0.332191;0;0;The Flight of the Phoenix;James Stewart;;Robert Aldrich;Theirs was the triumph - yours, the excitement!;thirst|sahara|crew|plane crash|airplane crash;142.0;Adventure;Twentieth Century Fox Film Corporation;12-15-65;26.0;6.3;1965.0;0.0;0.0
14831;tt0059260;0.624024;1500000;0;Help!;George Harrison;;Richard Lester;Stop worrying! HELP! is on the way!;musical|music|cult|mad scientist|the beatles;92.0;Comedy;Subafilms;7-29-65;38.0;6.7;1965.0;10380845.5406309;0.0
16211;tt0059740;0.314916;0;0;The Sons of Katie Elder;John Wayne;;Henry Hathaway;From the four winds they came, the four brothers, their eyes smoking and their fingers itching...;brother brother relationship|texas|revenge|murder;122.0;Action;Paramount Pictures;12-26-65;26.0;6.9;1965.0;0.0;0.0
15247;tt0059319;0.306394;0;0;The Ipcress File;Michael Caine;;Sidney J. Furie;The spy story of the century.;england|spy|cold war|espionage|swinging 60s;109.0;Thriller;The Rank Organisation;3-18-65;43.0;6.6;1965.0;0.0;0.0
315;tt0059170;0.289649;45000;0;Faster, Pussycat! Kill! Kill!;Tura Satana;;Russ Meyer;Go-Go For a Wild Ride With the ACTION GIRLS!;killing|sports car|go-go dancer|eroticism|kidnapping;83.0;Action;Eve Productions Inc.;08-06-1965;27.0;6.4;1965.0;311425.366218929;0.0
886;tt0059037;0.256709;0;0;The Cincinnati Kid;Steve McQueen;;Norman Jewison;He'd take on anyone, at anything, anytime.;poker|gambling|new orleans|honesty;102.0;Drama;Solar Productions;10-15-65;22.0;6.8;1965.0;0.0;0.0
3681;tt0059903;0.250043;0;0;What's New Pussycat?;Peter O'Toole;;Clive Donner;;journalist|ladykiller|gigolo|sex therapy|fashion journal;108.0;Comedy;Famous Artists Productions;6-22-65;24.0;6.0;1965.0;0.0;0.0
21876;tt0059885;0.243896;5760000;0;Von Ryan's Express;Frank Sinatra;;Mark Robson;;italian|prisoner of war|frontier|escape|pow;117.0;Action;P-R Productions Picture;6-23-65;20.0;6.2;1965.0;39862446.8760229;0.0
36583;tt0059549;0.225062;115;0;Operation Crossbow;Sophia Loren;;Michael Anderson;Sabotage of Hitler's ingenious weapons of mass destruction...the V1 and V2 rockets!;german|nazis|rocket;115.0;Action;Metro-Goldwyn-Mayer (MGM);04-01-1965;10.0;5.7;1965.0;795.864824781708;0.0
13580;tt0059749;0.201703;0;0;The Spy Who Came in from the Cold;Richard Burton;;Martin Ritt;BRACE YOURSELF FOR GREATNESS THE BOOK THE WORLD COULD NOT LAY DOWN IS NOW A MOTION PICTURE;library|spy|cold war|communist|iron curtain;112.0;Drama;Paramount Pictures;12-16-65;26.0;6.4;1965.0;0.0;0.0
26573;tt0059124;0.199141;0;0;Dr. Goldfoot and the Bikini Machine;Vincent Price;;Norman Taurog;Super sexbots... built to kill!;secret agent|bikini|mad scientist|robot|world domination;88.0;Comedy;American International Pictures (AIP);11-06-1965;10.0;6.4;1965.0;0.0;0.0
24395;tt0059274;0.246816;0;0;The Hill;Sean Connery;;Sidney Lumet;They went up like men! They came down like animals!;;123.0;Drama;Metro-Goldwyn-Mayer (MGM);6-22-65;15.0;7.2;1965.0;0.0;0.0
21027;tt0059711;0.191276;0;0;Shenandoah;James Stewart;;Andrew V. McLaglen;;widower|virginia;105.0;Action;Universal Pictures;06-03-1965;19.0;5.4;1965.0;0.0;0.0
16850;tt0059263;0.145019;0;0;The Heroes of Telemark;Kirk Douglas;;Anthony Mann;Unarmed and outnumbered, they stunned the world with their incredible victory.;world war ii|saboteur|resistance fighter;131.0;Action;Columbia Pictures;11-22-65;15.0;5.6;1965.0;0.0;0.0
24134;tt0059084;0.168025;0;0;Darling;Julie Christie;;John Schlesinger;Shame, shame, everybody knows your name!;italy|journalist|model;128.0;Drama;Vic Films Productions;08-03-1965;16.0;5.8;1965.0;0.0;0.0
13524;tt0058947;0.160842;0;0;Battle of the Bulge;Henry Fonda;;Ken Annakin;Warner Bros.' super action show of shows!;world war ii|panzer|tank|battle of the bulge|fuel depot;167.0;Drama;Warner Bros.;04-02-1965;31.0;6.0;1965.0;0.0;0.0
11481;tt0059646;0.151644;300000;0;Repulsion;Catherine Deneuve;;Roman Polanski;The nightmare world of a virgin's dreams becomes the screen's shocking reality!;london|schizophrenia|post traumatic stress  disorder|hallucination|lonelyness;105.0;Drama;Compton Films;06-01-1965;91.0;7.1;1965.0;2076169.10812619;0.0
42745;tt0059727;0.102242;0;0;The Skull;Peter Cushing;;Freddie Francis;When the Skull strikes you'll Scream!;skull|marquis de sade;83.0;Thriller;Amicus Productions;06-09-1965;10.0;5.3;1965.0;0.0;0.0
1942;tt0058997;0.127948;0;0;Bunny Lake Is Missing;Laurence Olivier;;Otto Preminger;No one admitted while the clock is ticking!;baby-snatching;107.0;Thriller;Wheel Productions;10-03-1965;14.0;5.5;1965.0;0.0;0.0
2428;tt0059245;0.146033;20000000;12000000;The Greatest Story Ever Told;Max von Sydow;;George Stevens;;jesus christ|biography|epic;199.0;Drama;George Stevens Productions;2-15-65;13.0;5.7;1965.0;138411273.875079;83046764.3250478
11694;tt0059017;0.141221;0;0;Cat Ballou;Jane Fonda;;Elliot Silverstein;It's That Way-Out Whopper Of A Funny Western...A She-Bang To End All She-Bangs!;gunslinger|indian|ranch|daughter;97.0;Comedy;Columbia Pictures Corporation;6-24-65;26.0;6.3;1965.0;0.0;0.0
36815;tt0058886;0.169392;0;0;The Agony and the Ecstasy;Charlton Heston;;Carol Reed;From the age of magnificence comes a new magnificence in motion pictures.;pope;138.0;Drama;Twentieth Century Fox Film Corporation;10-07-1965;16.0;6.4;1965.0;0.0;0.0
29715;tt0059418;0.119918;3800000;0;Major Dundee;Charlton Heston;;Sam Peckinpah;;mexico|prisoner of war|apache|raid|confederate;123.0;Action;Columbia Pictures Corporation;04-07-1965;18.0;5.2;1965.0;26298142.0362651;0.0
30080;tt0059712;0.100102;0;0;Ship of Fools;Vivien Leigh;;Stanley Kramer;EXPLORER, MISTRESS, VAGRANT, LOAFER, ARTIST, TRAMP ... THEY ARE ALL AT THE CAPTAIN'S TABLE!;oscar award;149.0;War;Stanley Kramer Productions;7-29-65;10.0;4.5;1965.0;0.0;0.0
